mu	sm	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
mu1e-6	sm-.001	N-800	1D	11536-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.25244953714017	0.952448866777225	NA	24975	2400	NA	402	99	NA	200	125	NA
mu1e-6	sm-.001	N-800	1D	14643-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.217167427786441	0.945410070857832	NA	24975	1850	NA	402	99	NA	250	175	NA
mu1e-6	sm-.001	N-800	1D	16009-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.265668269349769	0.953911754359515	NA	24975	2875	NA	402	99	NA	0	700	NA
mu1e-6	sm-.001	N-800	1D	16085-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.248106946610232	0.943837441579979	NA	24975	2350	NA	402	99	NA	125	100	NA
mu1e-6	sm-.001	N-800	1D	21360-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.288571152322962	0.951954934921353	NA	24975	3675	NA	402	99	NA	75	1175	NA
mu1e-6	sm-.001	N-800	1D	22931-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.246275185020173	0.954273644404241	NA	24975	3350	NA	402	99	NA	200	850	NA
mu1e-6	sm-.001	N-800	1D	29120-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.170338528130492	0.93796616664154	NA	24975	2350	NA	402	99	NA	50	100	NA
mu1e-6	sm-.001	N-800	1D	293-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.221193256355041	0.932420913111212	NA	24975	2075	NA	402	99	NA	125	350	NA
mu1e-6	sm-.001	N-800	1D	30870-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.244156580282666	0.948616890295995	NA	24975	5050	NA	402	99	NA	25	2125	NA
mu1e-6	sm-.001	N-800	1D	31782-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.235775847132497	0.949983290617619	NA	24975	2100	NA	402	99	NA	25	100	NA
mu1e-6	sm-.001	N-800	1D	32071-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.199680453454122	0.928945612844867	NA	24975	2375	NA	402	99	NA	125	350	NA
mu1e-6	sm-.001	N-800	1D	33053-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.171920930174996	0.944157997889341	NA	24975	2975	NA	402	99	NA	0	400	NA
mu1e-6	sm-.001	N-800	1D	3372-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.234104121803916	0.935550781446304	NA	24975	1825	NA	402	99	NA	0	225	NA
mu1e-6	sm-.001	N-800	1D	34803-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.224213014529343	0.94199953515252	NA	24975	2875	NA	402	99	NA	575	325	NA
mu1e-6	sm-.001	N-800	1D	35706-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.203375210390832	0.931109791949344	NA	24975	3100	NA	402	99	NA	225	425	NA
mu1e-6	sm-.001	N-800	1D	41504-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.194888384569689	0.938778330569375	NA	24975	2700	NA	402	99	NA	50	800	NA
mu1e-6	sm-.001	N-800	1D	42239-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.235812216900572	0.957335732951405	NA	24975	2475	NA	402	99	NA	0	175	NA
mu1e-6	sm-.001	N-800	1D	43178-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.252637156258508	0.94700141966933	NA	24975	2650	NA	402	99	NA	100	675	NA
mu1e-6	sm-.001	N-800	1D	49833-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.214898099675751	0.942008643650435	NA	24975	3225	NA	402	99	NA	50	1125	NA
mu1e-6	sm-.001	N-800	1D	53113-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.283511577683721	0.953418827579275	NA	24975	4000	NA	402	99	NA	175	500	NA
mu1e-6	sm-.001	N-800	1D	54325-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.231256837702037	0.955319111513141	NA	24975	1900	NA	402	99	NA	350	100	NA
mu1e-6	sm-.001	N-800	1D	56108-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.224867871463578	0.957061598572793	NA	24975	4025	NA	402	99	NA	0	1850	NA
mu1e-6	sm-.001	N-800	1D	59218-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.191745748867602	0.942474621840293	NA	24975	1850	NA	402	99	NA	100	100	NA
mu1e-6	sm-.001	N-800	1D	5972-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.246173006237469	0.94332881049299	NA	24975	2225	NA	402	99	NA	175	125	NA
mu1e-6	sm-.001	N-800	1D	61645-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.253689203237544	0.951530164832404	NA	24975	3150	NA	402	99	NA	25	575	NA
mu1e-6	sm-.001	N-800	1D	63741-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.226509012771961	0.944069237147595	NA	24975	2200	NA	402	99	NA	75	250	NA
mu1e-6	sm-.001	N-800	1D	66194-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.217206659488627	0.948598924569074	NA	24975	2300	NA	402	99	NA	25	25	NA
mu1e-6	sm-.001	N-800	1D	6653-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.20651807814163	0.929815505804312	NA	24975	2275	NA	402	99	NA	50	650	NA
mu1e-6	sm-.001	N-800	1D	68638-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.246509755327838	0.949889127594352	NA	24975	2150	NA	402	99	NA	0	175	NA
mu1e-6	sm-.001	N-800	1D	74675-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.222164983540011	0.956913224282627	NA	24975	2575	NA	402	99	NA	150	650	NA
mu1e-6	sm-.001	N-800	1D	77791-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.271793844830574	0.954372832805669	NA	24975	2450	NA	402	99	NA	50	100	NA
mu1e-6	sm-.001	N-800	1D	80264-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.204028644092968	0.928975953565506	NA	24975	3075	NA	402	99	NA	125	750	NA
mu1e-6	sm-.001	N-800	1D	80873-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.294803129873023	0.954387594854013	NA	24975	2575	NA	402	99	NA	50	150	NA
mu1e-6	sm-.001	N-800	1D	83173-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.226841399346551	0.935002198602945	NA	24975	1825	NA	402	99	NA	175	50	NA
mu1e-6	sm-.001	N-800	1D	84001-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.195078262295488	0.937587315945525	NA	24975	2250	NA	402	99	NA	125	325	NA
mu1e-6	sm-.001	N-800	1D	85991-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.268794182074701	0.960886916427961	NA	24975	2425	NA	402	99	NA	50	375	NA
mu1e-6	sm-.001	N-800	1D	90127-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.221782025816193	0.941856877230012	NA	24975	3075	NA	402	99	NA	200	375	NA
mu1e-6	sm-.001	N-800	1D	95606-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.235480928689884	0.949570958339615	NA	24975	3100	NA	402	99	NA	25	975	NA
mu1e-6	sm-.001	N-800	1D	98703-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.207180221405411	0.932856048042615	NA	24975	3525	NA	402	99	NA	150	1475	NA
mu1e-6	sm-.001	N-800	1D	99370-r1-501-sb0.01-sm-0.001-N800-pophistory-run.Rdata	1e-05	0.3	0.2	800	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.240812124081087	0.953263166490778	NA	24975	2325	NA	402	99	NA	25	400	NA
mu1e-6	sm-.01	N-1000	1D	10982-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0400934630330932	0.842420674405749	NA	24975	1275	NA	402	99	NA	25	125	NA
mu1e-6	sm-.01	N-1000	1D	11837-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040190119056459	0.839592944369064	NA	24975	1100	NA	402	99	NA	25	200	NA
mu1e-6	sm-.01	N-1000	1D	12003-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0386244028613153	0.830529172320217	NA	24975	2275	NA	402	99	NA	400	275	NA
mu1e-6	sm-.01	N-1000	1D	12468-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0410967055270909	0.846236695311322	NA	24975	2400	NA	402	99	NA	50	875	NA
mu1e-6	sm-.01	N-1000	1D	16628-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.039078413900646	0.832864415297251	NA	24975	3175	NA	402	99	NA	25	100	NA
mu1e-6	sm-.01	N-1000	1D	16804-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.042216170391822	0.849253329313031	NA	24975	1800	NA	402	99	NA	150	225	NA
mu1e-6	sm-.01	N-1000	1D	17786-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0421097868864632	0.85960193979597	NA	24975	1975	NA	402	99	NA	24975	825	NA
mu1e-6	sm-.01	N-1000	1D	18682-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0382917254523403	0.832404844464546	NA	24975	1350	NA	402	99	NA	25	50	NA
mu1e-6	sm-.01	N-1000	1D	23514-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0355281676196134	0.826096537514448	NA	24975	1850	NA	402	99	NA	250	575	NA
mu1e-6	sm-.01	N-1000	1D	25748-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0393186554788248	0.8341611136238	NA	24975	1275	NA	402	99	NA	650	550	NA
mu1e-6	sm-.01	N-1000	1D	2831-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0405734264003366	0.834332981556862	NA	24975	2700	NA	402	99	NA	0	975	NA
mu1e-6	sm-.01	N-1000	1D	28485-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0409735897626296	0.834412583546912	NA	24975	2250	NA	402	99	NA	475	1400	NA
mu1e-6	sm-.01	N-1000	1D	317-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040034194698151	0.835547916980753	NA	24975	1650	NA	402	99	NA	425	400	NA
mu1e-6	sm-.01	N-1000	1D	32307-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0407323704858791	0.844440072365445	NA	24975	1575	NA	402	99	NA	25	125	NA
mu1e-6	sm-.01	N-1000	1D	38067-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0470930051236356	0.863809387406402	NA	24975	2200	NA	402	99	NA	150	425	NA
mu1e-6	sm-.01	N-1000	1D	38874-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0398690502710329	0.826133122267451	NA	24975	2250	NA	402	99	NA	475	150	NA
mu1e-6	sm-.01	N-1000	1D	41203-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0425327838419841	0.848135484195186	NA	24975	1600	NA	402	99	NA	475	400	NA
mu1e-6	sm-.01	N-1000	1D	42886-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0385253459072795	0.839664405246495	NA	24975	2725	NA	402	99	NA	0	1400	NA
mu1e-6	sm-.01	N-1000	1D	43281-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0426277443627633	0.840992361425197	NA	24975	1525	NA	402	99	NA	24975	375	NA
mu1e-6	sm-.01	N-1000	1D	44461-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0428169723521695	0.848458314488165	NA	24975	1325	NA	402	99	NA	25	75	NA
mu1e-6	sm-.01	N-1000	1D	45939-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040203831588327	0.849466907884818	NA	24975	1650	NA	402	99	NA	1200	600	NA
mu1e-6	sm-.01	N-1000	1D	51893-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0410722135590703	0.848640233177547	NA	24975	1500	NA	402	99	NA	0	600	NA
mu1e-6	sm-.01	N-1000	1D	55737-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0428661666790426	0.84460510578421	NA	24975	1000	NA	402	99	NA	125	25	NA
mu1e-6	sm-.01	N-1000	1D	56239-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0412300933145219	0.836769234634906	NA	24975	2100	NA	402	99	NA	0	125	NA
mu1e-6	sm-.01	N-1000	1D	60081-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0396791539813371	0.837017337554651	NA	24975	1700	NA	402	99	NA	600	375	NA
mu1e-6	sm-.01	N-1000	1D	60695-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.037729412638301	0.838162520729685	NA	24975	3450	NA	402	99	NA	75	1675	NA
mu1e-6	sm-.01	N-1000	1D	62760-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0421403801886092	0.844796321423187	NA	24975	1850	NA	402	99	NA	1150	775	NA
mu1e-6	sm-.01	N-1000	1D	6477-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0436268161679166	0.845430524146942	NA	24975	3375	NA	402	99	NA	375	1775	NA
mu1e-6	sm-.01	N-1000	1D	66024-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0384427241899953	0.839228654706267	NA	24975	2850	NA	402	99	NA	25	750	NA
mu1e-6	sm-.01	N-1000	1D	66754-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0400743793470459	0.840975224885673	NA	24975	1475	NA	402	99	NA	50	375	NA
mu1e-6	sm-.01	N-1000	1D	66847-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0416779411400708	0.850458213980602	NA	24975	1825	NA	402	99	NA	25	775	NA
mu1e-6	sm-.01	N-1000	1D	69676-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0405249870052721	0.836075782702648	NA	24975	2675	NA	402	99	NA	0	450	NA
mu1e-6	sm-.01	N-1000	1D	82072-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0438068859681691	0.840411075933464	NA	24975	1275	NA	402	99	NA	375	300	NA
mu1e-6	sm-.01	N-1000	1D	84559-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0408300537115418	0.841213528318006	NA	24975	2525	NA	402	99	NA	25	500	NA
mu1e-6	sm-.01	N-1000	1D	91448-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.043776243162298	0.85255696266144	NA	24975	1500	NA	402	99	NA	75	275	NA
mu1e-6	sm-.01	N-1000	1D	91531-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0434296675824856	0.839677873259963	NA	24975	2150	NA	402	99	NA	0	300	NA
mu1e-6	sm-.01	N-1000	1D	9292-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0393132843246454	0.845812754409769	NA	24975	1750	NA	402	99	NA	300	1075	NA
mu1e-6	sm-.01	N-1000	1D	94643-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0394987871587337	0.840770038695412	NA	24975	2075	NA	402	99	NA	75	325	NA
mu1e-6	sm-.01	N-1000	1D	94899-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0419319695057053	0.851807226493794	NA	24975	2825	NA	402	99	NA	150	1650	NA
mu1e-6	sm-.01	N-1000	1D	99235-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	1e-05	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0420687482983094	0.838919744710789	NA	24975	1625	NA	402	99	NA	75	200	NA
mu1e-6	sm-.01	N-1200	1D	10395-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.038423296040527	0.836047540077391	NA	24975	1825	NA	402	99	NA	0	150	NA
mu1e-6	sm-.01	N-1200	1D	14998-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0413076924663581	0.853034490845436	NA	24975	1475	NA	402	99	NA	275	425	NA
mu1e-6	sm-.01	N-1200	1D	16926-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0409495123883072	0.840803390455132	NA	24975	1725	NA	402	99	NA	50	450	NA
mu1e-6	sm-.01	N-1200	1D	20512-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0375570427299654	0.841172881384324	NA	24975	1750	NA	402	99	NA	50	200	NA
mu1e-6	sm-.01	N-1200	1D	22504-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.041412165952988	0.847921461714994	NA	24975	2475	NA	402	99	NA	50	200	NA
mu1e-6	sm-.01	N-1200	1D	22655-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0422831014908872	0.855018007605072	NA	24975	3225	NA	402	99	NA	25	900	NA
mu1e-6	sm-.01	N-1200	1D	23165-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0394819022631453	0.841180377573412	NA	24975	1150	NA	402	99	NA	25	300	NA
mu1e-6	sm-.01	N-1200	1D	25749-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0425783602716104	0.849351307435884	NA	24975	1550	NA	402	99	NA	25	0	NA
mu1e-6	sm-.01	N-1200	1D	31590-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040999913368481	0.850215463088597	NA	24975	1925	NA	402	99	NA	25	500	NA
mu1e-6	sm-.01	N-1200	1D	32466-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0421209149113471	0.833812880044223	NA	24975	1750	NA	402	99	NA	50	450	NA
mu1e-6	sm-.01	N-1200	1D	33233-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0391484534211199	0.845293649597132	NA	24975	1250	NA	402	99	NA	75	25	NA
mu1e-6	sm-.01	N-1200	1D	353-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0410732098215391	0.837320384608942	NA	24975	2125	NA	402	99	NA	125	850	NA
mu1e-6	sm-.01	N-1200	1D	38199-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0396510606173115	0.83651950684289	NA	24975	2100	NA	402	99	NA	175	725	NA
mu1e-6	sm-.01	N-1200	1D	41189-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0392607031179096	0.845237700386954	NA	24975	1450	NA	402	99	NA	24975	200	NA
mu1e-6	sm-.01	N-1200	1D	43099-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0425958619011081	0.847943405866291	NA	24975	1600	NA	402	99	NA	0	350	NA
mu1e-6	sm-.01	N-1200	1D	44444-r1-501-sb0.01-sm-0.01-N1200-pophistory-run.Rdata	1e-05	0.3	0.2	1200	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.04062694405254	0.841949469822604	NA	24975	2475	NA	402	99	NA	24975	125	NA
